Event Time	Visitor ID	Events Type	Product ID	transactionid	Date
01-06-2015 15:27:34	73449	view	65286		01-06-2015
01-06-2015 15:36:08	977087	view	373384		01-06-2015
01-06-2015 16:35:02	1208311	view	375239		01-06-2015
01-06-2015 16:24:15	216801	view	19629		01-06-2015
01-06-2015 15:32:39	610183	view	272563		01-06-2015
01-06-2015 18:21:31	815279	view	12489		01-06-2015
01-06-2015 18:16:53	778052	view	234865		01-06-2015
01-06-2015 18:21:36	326157	view	88402		01-06-2015
01-06-2015 18:21:39	801815	view	365425		01-06-2015
01-06-2015 18:21:41	350566	view	299044		01-06-2015
01-06-2015 18:21:43	1083852	view	82174		01-06-2015
01-06-2015 18:16:31	973299	view	277264		01-06-2015
01-06-2015 18:21:52	826578	view	96776		01-06-2015
01-06-2015 18:21:54	130434	view	284600		01-06-2015
01-06-2015 18:21:56	1337946	view	183087		01-06-2015
01-06-2015 18:22:03	1210904	view	381265		01-06-2015
01-06-2015 18:22:09	728227	view	240909		01-06-2015
01-06-2015 18:15:53	1319300	view	63668		01-06-2015
